0,0
1.6076e-09,4.0721e-09
9.6456e-09,1.4659e-07
4.9836e-08,3.9131e-06
2.5079e-07,9.9073e-05
1.2555e-06,0.0024807
6.2793e-06,0.061742
3.1398e-05,1.506
0.00012522,21.864
0.00028529,97.558
0.00051041,254.77
0.00080714,494.86
0.0011548,769.41
0.0015692,1051.4
0.0020543,1309.2
0.0026344,1529.3
0.0033503,1705.2
0.0042748,1834.8
0.0052748,1906.7
0.0062748,1942.5
0.0072748,1960.6
0.0082748,1969.9
0.0092748,1974.7
0.01,1976.9
0.011,1978.7
0.012,1979.9
0.013,1980.8
0.014,1981.5
0.015,1982.1
0.016,1982.7
0.017,1983.2
0.018,1983.7
0.019,1984.2
0.02,1984.6
0.021,1985.1
0.022,1985.5
0.023,1985.9
0.024,1986.4
0.025,1986.8
0.026,1987.1
0.027,1987.5
0.028,1987.9
0.029,1988.2
0.03,1988.6
0.031,1988.9
0.032,1989.2
0.033,1989.5
0.034,1989.9
0.035,1990.1
0.036,1990.4
0.037,1990.7
0.038,1991
0.039,1991.2
0.04,1991.5
0.041,1991.8
0.042,1992
0.043,1992.2
0.044,1992.5
0.045,1992.7
0.046,1992.9
0.047,1993.1
0.048,1993.3
0.049,1993.5
0.05,1993.7
0.051,1993.9
0.052,1994
0.053,1994.2
0.054,1994.4
0.055,1994.6
0.056,1994.7
0.057,1994.9
0.058,1995
0.059,1995.2
0.06,1995.3
0.061,1995.4
0.062,1995.6
0.063,1995.7
0.064,1995.8
0.065,1995.9
0.066,1996.1
0.067,1996.2
0.068,1996.3
0.069,1996.4
0.07,1996.5
0.071,1996.6
0.072,1996.7
0.073,1996.8
0.074,1996.9
0.075,1997
0.076,1997.1
0.077,1997.2
0.078,1997.2
0.079,1997.3
0.08,1997.4
0.081,1997.5
0.082,1997.5
0.083,1997.6
0.084,1997.7
0.085,1997.8
0.086,1997.8
0.087,1997.9
0.088,1997.9
0.089,1998
0.09,1998.1
0.091,1998.1
0.092,1998.2
0.093,1998.2
0.094,1998.3
0.095,1998.3
0.096,1998.4
0.097,1998.4
0.098,1998.5
0.099,1998.5
0.1,1998.6
0.101,1998.6
0.102,1998.6
0.103,1998.7
0.104,1998.7
0.105,1998.8
0.106,1998.8
0.107,1998.8
0.108,1998.9
0.109,1998.9
0.11,1998.9
0.111,1999
0.112,1999
0.113,1999
0.114,1999
0.115,1999.1
0.116,1999.1
0.117,1999.1
0.118,1999.2
0.119,1999.2
0.12,1999.2
0.121,1999.2
0.122,1999.3
0.123,1999.3
0.124,1999.3
0.125,1999.3
0.126,1999.3
0.127,1999.4
0.128,1999.4
0.129,1999.4
0.13,1999.4
0.131,1999.4
0.132,1999.4
0.133,1999.5
0.134,1999.5
0.135,1999.5
0.136,1999.5
0.137,1999.5
0.138,1999.5
0.139,1999.5
0.14,1999.6
0.141,1999.6
0.142,1999.6
0.143,1999.6
0.144,1999.6
0.145,1999.6
0.146,1999.6
0.147,1999.6
0.148,1999.7
0.149,1999.7
0.15,1999.7
0.151,1999.7
0.152,1999.7
0.153,1999.7
0.154,1999.7
0.155,1999.7
0.156,1999.7
0.157,1999.7
0.158,1999.7
0.159,1999.7
0.16,1999.8
0.161,1999.8
0.162,1999.8
0.163,1999.8
0.164,1999.8
0.165,1999.8
0.166,1999.8
0.167,1999.8
0.168,1999.8
0.169,1999.8
0.17,1999.8
0.171,1999.8
0.172,1999.8
0.173,1999.8
0.174,1999.8
0.175,1999.8
0.176,1999.8
0.177,1999.9
0.178,1999.9
0.179,1999.9
0.18,1999.9
0.181,1999.9
0.182,1999.9
0.183,1999.9
0.184,1999.9
0.185,1999.9
0.186,1999.9
0.187,1999.9
0.188,1999.9
0.189,1999.9
0.19,1999.9
0.191,1999.9
0.192,1999.9
0.193,1999.9
0.194,1999.9
0.195,1999.9
0.196,1999.9
0.197,1999.9
0.198,1999.9
0.199,1999.9
0.2,1999.9
0.201,1999.9
0.202,1999.9
0.203,1999.9
0.204,1999.9
0.205,1999.9
0.206,1999.9
0.207,1999.9
0.208,1999.9
0.209,1999.9
0.21,1999.9
0.211,1999.9
0.212,1999.9
0.213,1999.9
0.214,2000
0.215,2000
0.216,2000
0.217,2000
0.218,2000
0.219,2000
0.22,2000
0.221,2000
0.222,2000
0.223,2000
0.224,2000
0.225,2000
0.226,2000
0.227,2000
0.228,2000
0.229,2000
0.23,2000
0.231,2000
0.232,2000
0.233,2000
0.234,2000
0.235,2000
0.236,2000
0.237,2000
0.238,2000
0.239,2000
0.24,2000
0.241,2000
0.242,2000
0.243,2000
0.244,2000
0.245,2000
0.246,2000
0.247,2000
0.248,2000
0.249,2000
0.25,2000
0.251,2000
0.252,2000
0.253,2000
0.254,2000
0.255,2000
0.256,2000
0.257,2000
0.258,2000
0.259,2000
0.26,2000
0.261,2000
0.262,2000
0.263,2000
0.264,2000
0.265,2000
0.266,2000
0.267,2000
0.268,2000
0.269,2000
0.27,2000
0.271,2000
0.272,2000
0.273,2000
0.274,2000
0.275,2000
0.276,2000
0.277,2000
0.278,2000
0.279,2000
0.28,2000
0.281,2000
0.282,2000
0.283,2000
0.284,2000
0.285,2000
0.286,2000
0.287,2000
0.288,2000
0.289,2000
0.29,2000
0.291,2000
0.292,2000
0.293,2000
0.294,2000
0.295,2000
0.296,2000
0.297,2000
0.298,2000
0.299,2000
0.29963,2000
0.29992,2000
0.3,1995.8
0.30009,1962.8
0.30052,1808.3
0.301,1669.5
0.30159,1550.4
0.30231,1460
0.30324,1401.6
0.30424,1378.9
0.30524,1377.1
0.30624,1385.5
0.30724,1398.5
0.30824,1413.7
0.30924,1429.6
0.31,1441.9
0.311,1457.8
0.312,1473.5
0.313,1488.7
0.314,1503.6
0.315,1518.1
0.316,1532.1
0.317,1545.8
0.318,1559
0.319,1571.9
0.32,1584.4
0.321,1596.5
0.322,1608.3
0.323,1619.7
0.324,1630.8
0.325,1641.6
0.326,1652
0.327,1662.2
0.328,1672
0.329,1681.6
0.33,1690.9
0.331,1699.9
0.332,1708.6
0.333,1717.1
0.334,1725.4
0.335,1733.4
0.336,1741.2
0.337,1748.7
0.338,1756.1
0.339,1763.2
0.34,1770.1
0.341,1776.8
0.342,1783.3
0.343,1789.6
0.344,1795.8
0.345,1801.7
0.346,1807.5
0.347,1813.1
0.348,1818.6
0.349,1823.9
0.35,1829
0.351,1834
0.352,1838.8
0.353,1843.5
0.354,1848.1
0.355,1852.5
0.356,1856.8
0.357,1861
0.358,1865.1
0.359,1869
0.36,1872.8
0.361,1876.5
0.362,1880.1
0.363,1883.6
0.364,1887
0.365,1890.3
0.366,1893.5
0.367,1896.6
0.368,1899.6
0.369,1902.6
0.37,1905.4
0.371,1908.2
0.372,1910.9
0.373,1913.5
0.374,1916
0.375,1918.4
0.376,1920.8
0.377,1923.1
0.378,1925.4
0.379,1927.5
0.38,1929.7
0.381,1931.7
0.382,1933.7
0.383,1935.6
0.384,1937.5
0.385,1939.3
0.386,1941.1
0.387,1942.8
0.388,1944.5
0.389,1946.1
0.39,1947.7
0.391,1949.2
0.392,1950.7
0.393,1952.1
0.394,1953.5
0.395,1954.9
0.396,1956.2
0.397,1957.5
0.398,1958.7
0.399,1959.9
0.4,1961.1
0.401,1962.2
0.402,1963.3
0.403,1964.4
0.404,1965.4
0.405,1966.4
0.406,1967.4
0.407,1968.4
0.408,1969.3
0.409,1970.2
0.41,1971.1
0.411,1971.9
0.412,1972.7
0.413,1973.5
0.414,1974.3
0.415,1975
0.416,1975.8
0.417,1976.5
0.418,1977.2
0.419,1977.8
0.42,1978.5
0.421,1979.1
0.422,1979.7
0.423,1980.3
0.424,1980.9
0.425,1981.4
0.426,1982
0.427,1982.5
0.428,1983
0.429,1983.5
0.43,1984
0.431,1984.5
0.432,1984.9
0.433,1985.4
0.434,1985.8
0.435,1986.2
0.436,1986.6
0.437,1987
0.438,1987.4
0.439,1987.7
0.44,1988.1
0.441,1988.4
0.442,1988.8
0.443,1989.1
0.444,1989.4
0.445,1989.7
0.446,1990
0.447,1990.3
0.448,1990.6
0.449,1990.9
0.45,1991.1
0.451,1991.4
0.452,1991.7
0.453,1991.9
0.454,1992.1
0.455,1992.4
0.456,1992.6
0.457,1992.8
0.458,1993
0.459,1993.2
0.46,1993.4
0.461,1993.6
0.462,1993.8
0.463,1994
0.464,1994.1
0.465,1994.3
0.466,1994.5
0.467,1994.6
0.468,1994.8
0.469,1995
0.47,1995.1
0.471,1995.2
0.472,1995.4
0.473,1995.5
0.474,1995.6
0.475,1995.8
0.476,1995.9
0.477,1996
0.478,1996.1
0.479,1996.2
0.48,1996.4
0.481,1996.5
0.482,1996.6
0.483,1996.7
0.484,1996.8
0.485,1996.9
0.486,1996.9
0.487,1997
0.488,1997.1
0.489,1997.2
0.49,1997.3
0.491,1997.4
0.492,1997.4
0.493,1997.5
0.494,1997.6
0.495,1997.7
0.496,1997.7
0.497,1997.8
0.498,1997.9
0.499,1997.9
0.5,1998
0.501,1998
0.502,1998.1
0.503,1998.2
0.504,1998.2
0.505,1998.3
0.506,1998.3
0.507,1998.4
0.508,1998.4
0.509,1998.5
0.51,1998.5
0.511,1998.5
0.512,1998.6
0.513,1998.6
0.514,1998.7
0.515,1998.7
0.516,1998.7
0.517,1998.8
0.518,1998.8
0.519,1998.9
0.52,1998.9
0.521,1998.9
0.522,1998.9
0.523,1999
0.524,1999
0.525,1999
0.526,1999.1
0.527,1999.1
0.528,1999.1
0.529,1999.1
0.53,1999.2
0.531,1999.2
0.532,1999.2
0.533,1999.2
0.534,1999.3
0.535,1999.3
0.536,1999.3
0.537,1999.3
0.538,1999.3
0.539,1999.4
0.54,1999.4
0.541,1999.4
0.542,1999.4
0.543,1999.4
0.544,1999.5
0.545,1999.5
0.546,1999.5
0.547,1999.5
0.548,1999.5
0.549,1999.5
0.55,1999.5
0.551,1999.6
0.552,1999.6
0.553,1999.6
0.554,1999.6
0.555,1999.6
0.556,1999.6
0.557,1999.6
0.558,1999.6
0.559,1999.6
0.56,1999.7
0.561,1999.7
0.562,1999.7
0.563,1999.7
0.564,1999.7
0.565,1999.7
0.566,1999.7
0.567,1999.7
0.568,1999.7
0.569,1999.7
0.57,1999.7
0.571,1999.8
0.572,1999.8
0.573,1999.8
0.574,1999.8
0.575,1999.8
0.576,1999.8
0.577,1999.8
0.578,1999.8
0.579,1999.8
0.58,1999.8
0.581,1999.8
0.582,1999.8
0.583,1999.8
0.584,1999.8
0.585,1999.8
0.586,1999.8
0.587,1999.8
0.588,1999.9
0.589,1999.9
0.59,1999.9
0.591,1999.9
0.592,1999.9
0.593,1999.9
0.594,1999.9
0.595,1999.9
0.596,1999.9
0.597,1999.9
0.598,1999.9
0.599,1999.9
0.6,1999.9
